frame.number,frame.time,frame.time_delta,frame.len,mac-lte.rnti,mac-lte.direction
4295,Jun 17 2019 12:40:11.270361000 MST,0.000883000,3978,70,1
4296,Jun 17 2019 12:40:11.271435000 MST,0.001074000,3978,70,1
4297,Jun 17 2019 12:40:11.272313000 MST,0.000878000,3978,70,1
4298,Jun 17 2019 12:40:11.273388000 MST,0.001075000,3978,70,1
4299,Jun 17 2019 12:40:11.274441000 MST,0.001053000,3978,70,1
4300,Jun 17 2019 12:40:11.275361000 MST,0.000920000,3978,70,1
4301,Jun 17 2019 12:40:11.276433000 MST,0.001072000,3557,70,1
4302,Jun 17 2019 12:40:11.277504000 MST,0.001071000,3978,70,1
4303,Jun 17 2019 12:40:11.278410000 MST,0.000906000,3978,70,1
4304,Jun 17 2019 12:40:11.280528000 MST,0.002118000,3978,70,1
4305,Jun 17 2019 12:40:11.281419000 MST,0.000891000,3978,70,1
4306,Jun 17 2019 12:40:11.282458000 MST,0.001039000,3978,70,1
4307,Jun 17 2019 12:40:11.283382000 MST,0.000924000,3978,70,1
4308,Jun 17 2019 12:40:11.285482000 MST,0.002100000,3978,70,1
4309,Jun 17 2019 12:40:11.286354000 MST,0.000872000,3978,70,1
4310,Jun 17 2019 12:40:11.287440000 MST,0.001086000,3978,70,1
4311,Jun 17 2019 12:40:11.288509000 MST,0.001069000,3978,70,1
4312,Jun 17 2019 12:40:11.289387000 MST,0.000878000,3978,70,1
4313,Jun 17 2019 12:40:11.290431000 MST,0.001044000,3978,70,1
4314,Jun 17 2019 12:40:11.291512000 MST,0.001081000,3978,70,1
4315,Jun 17 2019 12:40:11.292410000 MST,0.000898000,3978,70,1
4316,Jun 17 2019 12:40:11.293480000 MST,0.001070000,3978,70,1
4317,Jun 17 2019 12:40:11.294361000 MST,0.000881000,3978,70,1
4318,Jun 17 2019 12:40:11.295490000 MST,0.001129000,3978,70,1
4319,Jun 17 2019 12:40:11.296483000 MST,0.000993000,3557,70,1
4320,Jun 17 2019 12:40:11.297417000 MST,0.000934000,3978,70,1
4321,Jun 17 2019 12:40:11.298439000 MST,0.001022000,3978,70,1
4322,Jun 17 2019 12:40:11.299527000 MST,0.001088000,3978,70,1
4323,Jun 17 2019 12:40:11.300403000 MST,0.000876000,3978,70,1
4324,Jun 17 2019 12:40:11.301455000 MST,0.001052000,3978,70,1
4325,Jun 17 2019 12:40:11.302522000 MST,0.001067000,3978,70,1
4326,Jun 17 2019 12:40:11.303406000 MST,0.000884000,3978,70,1
4327,Jun 17 2019 12:40:11.304494000 MST,0.001088000,3978,70,1
4328,Jun 17 2019 12:40:11.304511000 MST,0.000017000,548,70,0
4329,Jun 17 2019 12:40:11.305366000 MST,0.000855000,3978,70,1
4330,Jun 17 2019 12:40:11.306461000 MST,0.001095000,3978,70,1
4331,Jun 17 2019 12:40:11.307485000 MST,0.001024000,3978,70,1
4332,Jun 17 2019 12:40:11.308390000 MST,0.000905000,3978,70,1
4333,Jun 17 2019 12:40:11.310493000 MST,0.002103000,3978,70,1
4334,Jun 17 2019 12:40:11.311382000 MST,0.000889000,3978,70,1
4335,Jun 17 2019 12:40:11.312472000 MST,0.001090000,3978,70,1
4336,Jun 17 2019 12:40:11.313547000 MST,0.001075000,404,70,0
4337,Jun 17 2019 12:40:11.313557000 MST,0.000010000,3978,70,1
4338,Jun 17 2019 12:40:11.314388000 MST,0.000831000,3978,70,1
4339,Jun 17 2019 12:40:11.315481000 MST,0.001093000,3978,70,1
4340,Jun 17 2019 12:40:11.316361000 MST,0.000880000,3557,70,1
4341,Jun 17 2019 12:40:11.317440000 MST,0.001079000,3978,70,1
4342,Jun 17 2019 12:40:11.318468000 MST,0.001028000,3978,70,1
4343,Jun 17 2019 12:40:11.320460000 MST,0.001992000,3978,70,1
4344,Jun 17 2019 12:40:11.321490000 MST,0.001030000,3978,70,1
4345,Jun 17 2019 12:40:11.322419000 MST,0.000929000,660,70,0
4346,Jun 17 2019 12:40:11.322428000 MST,0.000009000,3978,70,1
4347,Jun 17 2019 12:40:11.323455000 MST,0.001027000,3978,70,1
4348,Jun 17 2019 12:40:11.325423000 MST,0.001968000,3978,70,1
4349,Jun 17 2019 12:40:11.326459000 MST,0.001036000,3978,70,1
4350,Jun 17 2019 12:40:11.327375000 MST,0.000916000,3978,70,1
4351,Jun 17 2019 12:40:11.328428000 MST,0.001053000,3978,70,1
4352,Jun 17 2019 12:40:11.330357000 MST,0.001929000,3978,70,1
4353,Jun 17 2019 12:40:11.331512000 MST,0.001155000,918,70,0
4354,Jun 17 2019 12:40:11.331522000 MST,0.000010000,3978,70,1
4355,Jun 17 2019 12:40:11.332506000 MST,0.000984000,3978,70,1
4356,Jun 17 2019 12:40:11.333397000 MST,0.000891000,3978,70,1
4357,Jun 17 2019 12:40:11.334438000 MST,0.001041000,3978,70,1
4358,Jun 17 2019 12:40:11.335519000 MST,0.001081000,3978,70,1
4359,Jun 17 2019 12:40:11.336392000 MST,0.000873000,3557,70,1
4360,Jun 17 2019 12:40:11.337490000 MST,0.001098000,3978,70,1
4361,Jun 17 2019 12:40:11.338364000 MST,0.000874000,3978,70,1
4362,Jun 17 2019 12:40:11.340485000 MST,0.002121000,3557,70,1
4363,Jun 17 2019 12:40:11.341361000 MST,0.000876000,3978,70,1
4364,Jun 17 2019 12:40:11.342439000 MST,0.001078000,3978,70,1
4365,Jun 17 2019 12:40:11.343522000 MST,0.001083000,3978,70,1
4366,Jun 17 2019 12:40:11.344427000 MST,0.000905000,548,70,0
4367,Jun 17 2019 12:40:11.345465000 MST,0.001038000,3978,70,1
4368,Jun 17 2019 12:40:11.346506000 MST,0.001041000,3978,70,1
4369,Jun 17 2019 12:40:11.347424000 MST,0.000918000,3978,70,1
4370,Jun 17 2019 12:40:11.348477000 MST,0.001053000,3978,70,1
4371,Jun 17 2019 12:40:11.350429000 MST,0.001952000,3557,70,1
4372,Jun 17 2019 12:40:11.351487000 MST,0.001058000,3978,70,1
4373,Jun 17 2019 12:40:11.352400000 MST,0.000913000,3978,70,1
4374,Jun 17 2019 12:40:11.353484000 MST,0.001084000,500,70,0
4375,Jun 17 2019 12:40:11.353493000 MST,0.000009000,3978,70,1
4376,Jun 17 2019 12:40:11.354529000 MST,0.001036000,3978,70,1
4377,Jun 17 2019 12:40:11.355407000 MST,0.000878000,3978,70,1
4378,Jun 17 2019 12:40:11.356498000 MST,0.001091000,3557,70,1
4379,Jun 17 2019 12:40:11.357505000 MST,0.001007000,3978,70,1
4380,Jun 17 2019 12:40:11.358408000 MST,0.000903000,3978,70,1
4381,Jun 17 2019 12:40:11.360359000 MST,0.001951000,3978,70,1
4382,Jun 17 2019 12:40:11.361408000 MST,0.001049000,3978,70,1
4383,Jun 17 2019 12:40:11.362490000 MST,0.001082000,3978,70,1
4384,Jun 17 2019 12:40:11.363385000 MST,0.000895000,3978,70,1
4385,Jun 17 2019 12:40:11.365512000 MST,0.002127000,3978,70,1
4386,Jun 17 2019 12:40:11.366418000 MST,0.000906000,3978,70,1
4387,Jun 17 2019 12:40:11.367467000 MST,0.001049000,3978,70,1
4388,Jun 17 2019 12:40:11.368517000 MST,0.001050000,3978,70,1
4389,Jun 17 2019 12:40:11.370478000 MST,0.001961000,3978,70,1
4390,Jun 17 2019 12:40:11.371399000 MST,0.000921000,3978,70,1
4391,Jun 17 2019 12:40:11.372420000 MST,0.001021000,3978,70,1
4392,Jun 17 2019 12:40:11.373527000 MST,0.001107000,3978,70,1
4393,Jun 17 2019 12:40:11.375462000 MST,0.001935000,3978,70,1
4394,Jun 17 2019 12:40:11.376528000 MST,0.001066000,3557,70,1
4395,Jun 17 2019 12:40:11.377412000 MST,0.000884000,3978,70,1
4396,Jun 17 2019 12:40:11.378461000 MST,0.001049000,3978,70,1
4397,Jun 17 2019 12:40:11.380410000 MST,0.001949000,3978,70,1
4398,Jun 17 2019 12:40:11.381501000 MST,0.001091000,3978,70,1
4399,Jun 17 2019 12:40:11.382376000 MST,0.000875000,3978,70,1
4400,Jun 17 2019 12:40:11.383462000 MST,0.001086000,3978,70,1
4401,Jun 17 2019 12:40:11.384533000 MST,0.001071000,548,70,0
4402,Jun 17 2019 12:40:11.385374000 MST,0.000841000,3978,70,1
4403,Jun 17 2019 12:40:11.386468000 MST,0.001094000,3978,70,1
4404,Jun 17 2019 12:40:11.387548000 MST,0.001080000,3978,70,1
4405,Jun 17 2019 12:40:11.388411000 MST,0.000863000,3978,70,1
4406,Jun 17 2019 12:40:11.390543000 MST,0.002132000,3978,70,1
4407,Jun 17 2019 12:40:11.391409000 MST,0.000866000,3978,70,1
4408,Jun 17 2019 12:40:11.392471000 MST,0.001062000,3978,70,1
4409,Jun 17 2019 12:40:11.393362000 MST,0.000891000,372,70,0
4410,Jun 17 2019 12:40:11.393390000 MST,0.000028000,3978,70,1
4411,Jun 17 2019 12:40:11.395529000 MST,0.002139000,3978,70,1
4412,Jun 17 2019 12:40:11.396413000 MST,0.000884000,3557,70,1
4413,Jun 17 2019 12:40:11.397456000 MST,0.001043000,3437,70,1
4414,Jun 17 2019 12:40:11.402455000 MST,0.004999000,660,70,0
4415,Jun 17 2019 12:40:11.424445000 MST,0.021990000,548,70,0
4416,Jun 17 2019 12:40:11.433598000 MST,0.009153000,1707,70,0
4417,Jun 17 2019 12:40:11.434323000 MST,0.000725000,140,70,0
4418,Jun 17 2019 12:40:11.457405000 MST,0.023082000,1398,70,1
4419,Jun 17 2019 12:40:11.463440000 MST,0.006035000,3978,70,1
4420,Jun 17 2019 12:40:11.464493000 MST,0.001053000,1302,70,1
4421,Jun 17 2019 12:40:11.472540000 MST,0.008047000,2784,70,1
4422,Jun 17 2019 12:40:11.473356000 MST,0.000816000,3978,70,1
4423,Jun 17 2019 12:40:11.474431000 MST,0.001075000,3978,70,1
4424,Jun 17 2019 12:40:11.475480000 MST,0.001049000,3978,70,1
4425,Jun 17 2019 12:40:11.476391000 MST,0.000911000,3557,70,1
4426,Jun 17 2019 12:40:11.477447000 MST,0.001056000,3978,70,1
4427,Jun 17 2019 12:40:11.478309000 MST,0.000862000,3978,70,1
4428,Jun 17 2019 12:40:11.479410000 MST,0.001101000,3978,70,1
4429,Jun 17 2019 12:40:11.480499000 MST,0.001089000,2784,70,1
4430,Jun 17 2019 12:40:11.484420000 MST,0.003921000,548,70,0
4431,Jun 17 2019 12:40:11.504462000 MST,0.020042000,548,70,0
4432,Jun 17 2019 12:40:11.513555000 MST,0.009093000,1158,70,0
4433,Jun 17 2019 12:40:16.904371000 MST,5.390816000,548,70,0
4434,Jun 17 2019 12:40:16.913532000 MST,0.009161000,1707,70,0
4435,Jun 17 2019 12:40:16.914444000 MST,0.000912000,140,70,0
4436,Jun 17 2019 12:40:16.922558000 MST,0.008114000,1707,70,0
4437,Jun 17 2019 12:40:16.927425000 MST,0.004867000,3978,70,1
4438,Jun 17 2019 12:40:16.928451000 MST,0.001026000,3978,70,1
4439,Jun 17 2019 12:40:16.929327000 MST,0.000876000,3978,70,1
4440,Jun 17 2019 12:40:16.930424000 MST,0.001097000,3978,70,1
4441,Jun 17 2019 12:40:16.931453000 MST,0.001029000,3978,70,1
4442,Jun 17 2019 12:40:16.932340000 MST,0.000887000,3978,70,1
4443,Jun 17 2019 12:40:16.933412000 MST,0.001072000,3978,70,1
4444,Jun 17 2019 12:40:16.934470000 MST,0.001058000,3978,70,1
4445,Jun 17 2019 12:40:16.935381000 MST,0.000911000,3978,70,1
4446,Jun 17 2019 12:40:16.936467000 MST,0.001086000,3557,70,1
4447,Jun 17 2019 12:40:16.937319000 MST,0.000852000,3978,70,1
4448,Jun 17 2019 12:40:16.938394000 MST,0.001075000,3978,70,1
4449,Jun 17 2019 12:40:16.939456000 MST,0.001062000,3978,70,1
4450,Jun 17 2019 12:40:16.940346000 MST,0.000890000,3557,70,1
4451,Jun 17 2019 12:40:16.941415000 MST,0.001069000,3978,70,1
4452,Jun 17 2019 12:40:16.942457000 MST,0.001042000,3978,70,1
4453,Jun 17 2019 12:40:16.943395000 MST,0.000938000,3978,70,1
4454,Jun 17 2019 12:40:16.944428000 MST,0.001033000,3978,70,1
4455,Jun 17 2019 12:40:16.945523000 MST,0.001095000,3978,70,1
4456,Jun 17 2019 12:40:16.946382000 MST,0.000859000,3978,70,1
4457,Jun 17 2019 12:40:16.947473000 MST,0.001091000,3978,70,1
4458,Jun 17 2019 12:40:16.948331000 MST,0.000858000,3978,70,1
4459,Jun 17 2019 12:40:16.949431000 MST,0.001100000,3978,70,1
4460,Jun 17 2019 12:40:16.950465000 MST,0.001034000,3557,70,1
4461,Jun 17 2019 12:40:16.951383000 MST,0.000918000,3978,70,1
4462,Jun 17 2019 12:40:16.952416000 MST,0.001033000,3978,70,1
4463,Jun 17 2019 12:40:16.953486000 MST,0.001070000,3978,70,1
4464,Jun 17 2019 12:40:16.954389000 MST,0.000903000,3978,70,1
4465,Jun 17 2019 12:40:16.955443000 MST,0.001054000,3978,70,1
4466,Jun 17 2019 12:40:16.956548000 MST,0.001105000,3557,70,1
4467,Jun 17 2019 12:40:16.957429000 MST,0.000881000,3978,70,1
4468,Jun 17 2019 12:40:16.958426000 MST,0.000997000,3978,70,1
4469,Jun 17 2019 12:40:16.959328000 MST,0.000902000,3978,70,1
4470,Jun 17 2019 12:40:16.960375000 MST,0.001047000,3978,70,1
4471,Jun 17 2019 12:40:16.961490000 MST,0.001115000,3978,70,1
4472,Jun 17 2019 12:40:16.962325000 MST,0.000835000,3978,70,1
4473,Jun 17 2019 12:40:16.963400000 MST,0.001075000,3978,70,1
4474,Jun 17 2019 12:40:16.964490000 MST,0.001090000,548,70,0
4475,Jun 17 2019 12:40:16.964499000 MST,0.000009000,3978,70,1
4476,Jun 17 2019 12:40:16.965345000 MST,0.000846000,3978,70,1
4477,Jun 17 2019 12:40:16.966413000 MST,0.001068000,3978,70,1
4478,Jun 17 2019 12:40:16.967481000 MST,0.001068000,3978,70,1
4479,Jun 17 2019 12:40:16.968364000 MST,0.000883000,3978,70,1
4480,Jun 17 2019 12:40:16.969430000 MST,0.001066000,3978,70,1
4481,Jun 17 2019 12:40:16.970312000 MST,0.000882000,3978,70,1
4482,Jun 17 2019 12:40:16.971382000 MST,0.001070000,3978,70,1
4483,Jun 17 2019 12:40:16.972439000 MST,0.001057000,3978,70,1
4484,Jun 17 2019 12:40:16.973365000 MST,0.000926000,404,70,0
4485,Jun 17 2019 12:40:16.973374000 MST,0.000009000,3978,70,1
4486,Jun 17 2019 12:40:16.974393000 MST,0.001019000,3978,70,1
4487,Jun 17 2019 12:40:16.975471000 MST,0.001078000,3978,70,1
4488,Jun 17 2019 12:40:16.976363000 MST,0.000892000,3557,70,1
4489,Jun 17 2019 12:40:16.977417000 MST,0.001054000,3978,70,1
4490,Jun 17 2019 12:40:16.978473000 MST,0.001056000,3978,70,1
4491,Jun 17 2019 12:40:16.979372000 MST,0.000899000,3978,70,1
4492,Jun 17 2019 12:40:16.980423000 MST,0.001051000,3978,70,1
4493,Jun 17 2019 12:40:16.981321000 MST,0.000898000,3978,70,1
4494,Jun 17 2019 12:40:16.982420000 MST,0.001099000,660,70,0
4495,Jun 17 2019 12:40:16.982429000 MST,0.000009000,3978,70,1
4496,Jun 17 2019 12:40:16.983442000 MST,0.001013000,3978,70,1
4497,Jun 17 2019 12:40:16.984329000 MST,0.000887000,3978,70,1
4498,Jun 17 2019 12:40:16.985402000 MST,0.001073000,3978,70,1
4499,Jun 17 2019 12:40:16.986461000 MST,0.001059000,3978,70,1
4500,Jun 17 2019 12:40:16.987357000 MST,0.000896000,3978,70,1
4501,Jun 17 2019 12:40:16.988410000 MST,0.001053000,3978,70,1
4502,Jun 17 2019 12:40:16.989481000 MST,0.001071000,3978,70,1
4503,Jun 17 2019 12:40:16.990362000 MST,0.000881000,3978,70,1
4504,Jun 17 2019 12:40:16.991431000 MST,0.001069000,3978,70,1
4505,Jun 17 2019 12:40:16.992314000 MST,0.000883000,3978,70,1
4506,Jun 17 2019 12:40:16.993383000 MST,0.001069000,3978,70,1
4507,Jun 17 2019 12:40:16.994442000 MST,0.001059000,3978,70,1
4508,Jun 17 2019 12:40:16.995336000 MST,0.000894000,3978,70,1
4509,Jun 17 2019 12:40:16.996400000 MST,0.001064000,3557,70,1
4510,Jun 17 2019 12:40:16.997465000 MST,0.001065000,3978,70,1
4511,Jun 17 2019 12:40:16.998344000 MST,0.000879000,3978,70,1
4512,Jun 17 2019 12:40:16.999416000 MST,0.001072000,3978,70,1
4513,Jun 17 2019 12:40:17.000475000 MST,0.001059000,3978,70,1
4514,Jun 17 2019 12:40:17.001369000 MST,0.000894000,3978,70,1
4515,Jun 17 2019 12:40:17.002427000 MST,0.001058000,3978,70,1
4516,Jun 17 2019 12:40:17.003323000 MST,0.000896000,3978,70,1
4517,Jun 17 2019 12:40:17.004411000 MST,0.001088000,548,70,0
4518,Jun 17 2019 12:40:17.004420000 MST,0.000009000,3978,70,1
4519,Jun 17 2019 12:40:17.005442000 MST,0.001022000,3978,70,1
4520,Jun 17 2019 12:40:17.006335000 MST,0.000893000,3978,70,1
4521,Jun 17 2019 12:40:17.007404000 MST,0.001069000,3978,70,1
4522,Jun 17 2019 12:40:17.008458000 MST,0.001054000,3978,70,1
4523,Jun 17 2019 12:40:17.009356000 MST,0.000898000,3978,70,1
4524,Jun 17 2019 12:40:17.010408000 MST,0.001052000,3978,70,1
4525,Jun 17 2019 12:40:17.011480000 MST,0.001072000,3978,70,1
4526,Jun 17 2019 12:40:17.012361000 MST,0.000881000,3978,70,1
4527,Jun 17 2019 12:40:17.013467000 MST,0.001106000,500,70,0
4528,Jun 17 2019 12:40:17.013477000 MST,0.000010000,3978,70,1
4529,Jun 17 2019 12:40:17.014312000 MST,0.000835000,3978,70,1
4530,Jun 17 2019 12:40:17.015386000 MST,0.001074000,3978,70,1
4531,Jun 17 2019 12:40:17.016462000 MST,0.001076000,3557,70,1
4532,Jun 17 2019 12:40:17.017342000 MST,0.000880000,3978,70,1
4533,Jun 17 2019 12:40:17.018393000 MST,0.001051000,3978,70,1
4534,Jun 17 2019 12:40:17.019464000 MST,0.001071000,3978,70,1
4535,Jun 17 2019 12:40:17.020345000 MST,0.000881000,3978,70,1
4536,Jun 17 2019 12:40:17.021418000 MST,0.001073000,3978,70,1
4537,Jun 17 2019 12:40:17.022517000 MST,0.001099000,732,70,0
4538,Jun 17 2019 12:40:17.022525000 MST,0.000008000,3978,70,1
4539,Jun 17 2019 12:40:17.023362000 MST,0.000837000,3978,70,1
4540,Jun 17 2019 12:40:17.024426000 MST,0.001064000,3978,70,1
4541,Jun 17 2019 12:40:17.025324000 MST,0.000898000,3978,70,1
4542,Jun 17 2019 12:40:17.026381000 MST,0.001057000,3978,70,1
4543,Jun 17 2019 12:40:17.027448000 MST,0.001067000,3978,70,1
4544,Jun 17 2019 12:40:17.028330000 MST,0.000882000,3978,70,1
4545,Jun 17 2019 12:40:17.029400000 MST,0.001070000,3978,70,1
4546,Jun 17 2019 12:40:17.030458000 MST,0.001058000,3978,70,1
4547,Jun 17 2019 12:40:17.031358000 MST,0.000900000,3978,70,1
4548,Jun 17 2019 12:40:17.032410000 MST,0.001052000,3978,70,1
4549,Jun 17 2019 12:40:17.033309000 MST,0.000899000,3978,70,1
4550,Jun 17 2019 12:40:17.034361000 MST,0.001052000,3978,70,1
4551,Jun 17 2019 12:40:17.035432000 MST,0.001071000,3978,70,1
4552,Jun 17 2019 12:40:17.036317000 MST,0.000885000,3557,70,1
4553,Jun 17 2019 12:40:17.037384000 MST,0.001067000,3978,70,1
4554,Jun 17 2019 12:40:17.038442000 MST,0.001058000,3978,70,1
4555,Jun 17 2019 12:40:17.039342000 MST,0.000900000,3978,70,1
4556,Jun 17 2019 12:40:17.040394000 MST,0.001052000,3978,70,1
4557,Jun 17 2019 12:40:17.041464000 MST,0.001070000,3978,70,1
4558,Jun 17 2019 12:40:17.042347000 MST,0.000883000,3978,70,1
4559,Jun 17 2019 12:40:17.043419000 MST,0.001072000,3978,70,1
4560,Jun 17 2019 12:40:17.044329000 MST,0.000910000,548,70,0
4561,Jun 17 2019 12:40:17.044338000 MST,0.000009000,3978,70,1
4562,Jun 17 2019 12:40:17.045363000 MST,0.001025000,3978,70,1
4563,Jun 17 2019 12:40:17.046430000 MST,0.001067000,3978,70,1
4564,Jun 17 2019 12:40:17.047323000 MST,0.000893000,660,70,1
4565,Jun 17 2019 12:40:17.053362000 MST,0.006039000,172,70,0
4566,Jun 17 2019 12:40:17.062412000 MST,0.009050000,452,70,0
4567,Jun 17 2019 12:40:17.071496000 MST,0.009084000,732,70,0
4568,Jun 17 2019 12:40:17.110278000 MST,0.038782000,1398,70,1
4569,Jun 17 2019 12:40:17.111355000 MST,0.001077000,1398,70,1
4570,Jun 17 2019 12:40:17.144404000 MST,0.033049000,548,70,0
4571,Jun 17 2019 12:40:26.764293000 MST,9.619889000,548,70,0
4572,Jun 17 2019 12:40:26.773443000 MST,0.009150000,1707,70,0
4573,Jun 17 2019 12:40:26.774366000 MST,0.000923000,140,70,0
4574,Jun 17 2019 12:40:26.782480000 MST,0.008114000,1707,70,0
4575,Jun 17 2019 12:40:26.787310000 MST,0.004830000,3978,70,1
4576,Jun 17 2019 12:40:26.788366000 MST,0.001056000,3978,70,1
4577,Jun 17 2019 12:40:26.789263000 MST,0.000897000,3978,70,1
4578,Jun 17 2019 12:40:26.790353000 MST,0.001090000,3978,70,1
4579,Jun 17 2019 12:40:26.791394000 MST,0.001041000,3978,70,1
4580,Jun 17 2019 12:40:26.792269000 MST,0.000875000,3978,70,1
4581,Jun 17 2019 12:40:26.793346000 MST,0.001077000,3978,70,1
4582,Jun 17 2019 12:40:26.794398000 MST,0.001052000,3978,70,1
4583,Jun 17 2019 12:40:26.795319000 MST,0.000921000,3978,70,1
4584,Jun 17 2019 12:40:26.798325000 MST,0.003006000,3978,70,1
4585,Jun 17 2019 12:40:26.800280000 MST,0.001955000,3978,70,1
4586,Jun 17 2019 12:40:26.801347000 MST,0.001067000,3978,70,1
4587,Jun 17 2019 12:40:26.802405000 MST,0.001058000,3978,70,1
4588,Jun 17 2019 12:40:26.803298000 MST,0.000893000,3978,70,1
4589,Jun 17 2019 12:40:26.804336000 MST,0.001038000,3978,70,1
4590,Jun 17 2019 12:40:26.805425000 MST,0.001089000,3978,70,1
4591,Jun 17 2019 12:40:26.806313000 MST,0.000888000,3978,70,1
4592,Jun 17 2019 12:40:26.807377000 MST,0.001064000,3978,70,1
4593,Jun 17 2019 12:40:26.808261000 MST,0.000884000,3978,70,1
4594,Jun 17 2019 12:40:26.810388000 MST,0.002127000,3978,70,1
4595,Jun 17 2019 12:40:26.811284000 MST,0.000896000,3978,70,1
4596,Jun 17 2019 12:40:26.812342000 MST,0.001058000,3978,70,1
4597,Jun 17 2019 12:40:26.813408000 MST,0.001066000,3978,70,1
4598,Jun 17 2019 12:40:26.814336000 MST,0.000928000,3978,70,1
4599,Jun 17 2019 12:40:26.815391000 MST,0.001055000,3978,70,1
4600,Jun 17 2019 12:40:26.816443000 MST,0.001052000,3557,70,1
4601,Jun 17 2019 12:40:26.817352000 MST,0.000909000,3978,70,1
4602,Jun 17 2019 12:40:26.818371000 MST,0.001019000,3978,70,1
4603,Jun 17 2019 12:40:26.821393000 MST,0.003022000,3978,70,1
4604,Jun 17 2019 12:40:26.822276000 MST,0.000883000,3978,70,1
4605,Jun 17 2019 12:40:26.823348000 MST,0.001072000,3978,70,1
4606,Jun 17 2019 12:40:26.824441000 MST,0.001093000,548,70,0
4607,Jun 17 2019 12:40:26.825293000 MST,0.000852000,3978,70,1
4608,Jun 17 2019 12:40:26.826361000 MST,0.001068000,3978,70,1
4609,Jun 17 2019 12:40:26.827426000 MST,0.001065000,3978,70,1
4610,Jun 17 2019 12:40:26.828310000 MST,0.000884000,3978,70,1
4611,Jun 17 2019 12:40:26.830260000 MST,0.001950000,3978,70,1
4612,Jun 17 2019 12:40:26.831331000 MST,0.001071000,3978,70,1
4613,Jun 17 2019 12:40:26.832389000 MST,0.001058000,3978,70,1
4614,Jun 17 2019 12:40:26.833313000 MST,0.000924000,404,70,0
4615,Jun 17 2019 12:40:26.833322000 MST,0.000009000,3978,70,1
4616,Jun 17 2019 12:40:26.834342000 MST,0.001020000,3978,70,1
4617,Jun 17 2019 12:40:26.835417000 MST,0.001075000,3978,70,1
4618,Jun 17 2019 12:40:26.836315000 MST,0.000898000,3557,70,1
4619,Jun 17 2019 12:40:26.837368000 MST,0.001053000,3978,70,1
4620,Jun 17 2019 12:40:26.838421000 MST,0.001053000,3978,70,1
4621,Jun 17 2019 12:40:26.839318000 MST,0.000897000,3978,70,1
4622,Jun 17 2019 12:40:26.840375000 MST,0.001057000,3978,70,1
4623,Jun 17 2019 12:40:26.841271000 MST,0.000896000,3978,70,1
4624,Jun 17 2019 12:40:26.842371000 MST,0.001100000,660,70,0
4625,Jun 17 2019 12:40:26.842379000 MST,0.000008000,3978,70,1
4626,Jun 17 2019 12:40:26.843390000 MST,0.001011000,3978,70,1
4627,Jun 17 2019 12:40:26.845351000 MST,0.001961000,3978,70,1
4628,Jun 17 2019 12:40:26.846412000 MST,0.001061000,3978,70,1
4629,Jun 17 2019 12:40:26.847304000 MST,0.000892000,3978,70,1
4630,Jun 17 2019 12:40:26.848359000 MST,0.001055000,3978,70,1
4631,Jun 17 2019 12:40:26.849427000 MST,0.001068000,3978,70,1
4632,Jun 17 2019 12:40:26.850309000 MST,0.000882000,3978,70,1
4633,Jun 17 2019 12:40:26.851378000 MST,0.001069000,3978,70,1
4634,Jun 17 2019 12:40:26.852263000 MST,0.000885000,3978,70,1
4635,Jun 17 2019 12:40:26.853332000 MST,0.001069000,3978,70,1
4636,Jun 17 2019 12:40:26.854389000 MST,0.001057000,3978,70,1
4637,Jun 17 2019 12:40:26.855291000 MST,0.000902000,3978,70,1
4638,Jun 17 2019 12:40:26.856347000 MST,0.001056000,3557,70,1
4639,Jun 17 2019 12:40:26.857415000 MST,0.001068000,3978,70,1
4640,Jun 17 2019 12:40:26.858294000 MST,0.000879000,3978,70,1
4641,Jun 17 2019 12:40:26.859368000 MST,0.001074000,3978,70,1
4642,Jun 17 2019 12:40:26.860425000 MST,0.001057000,3557,70,1
4643,Jun 17 2019 12:40:26.861319000 MST,0.000894000,3978,70,1
4644,Jun 17 2019 12:40:26.862375000 MST,0.001056000,3978,70,1
4645,Jun 17 2019 12:40:26.863274000 MST,0.000899000,3978,70,1
4646,Jun 17 2019 12:40:26.864362000 MST,0.001088000,548,70,0
4647,Jun 17 2019 12:40:26.864371000 MST,0.000009000,3978,70,1
4648,Jun 17 2019 12:40:26.865393000 MST,0.001022000,3978,70,1
4649,Jun 17 2019 12:40:26.866283000 MST,0.000890000,3978,70,1
4650,Jun 17 2019 12:40:26.867355000 MST,0.001072000,3978,70,1
4651,Jun 17 2019 12:40:26.868408000 MST,0.001053000,3978,70,1
4652,Jun 17 2019 12:40:26.870357000 MST,0.001949000,3557,70,1
4653,Jun 17 2019 12:40:26.871428000 MST,0.001071000,3978,70,1
4654,Jun 17 2019 12:40:26.872310000 MST,0.000882000,3978,70,1
