frame.number,frame.time,frame.time_delta,frame.len,mac-lte.rnti,mac-lte.direction,Application
8299,Jul 26 2019 19:17:42.680550000 MST,0.008972,1707,70.0,0.0,amazon
8300,Jul 26 2019 19:17:42.681625000 MST,0.001075,1707,70.0,0.0,amazon
8301,Jul 26 2019 19:17:42.682672000 MST,0.001047,1707,70.0,0.0,amazon
8302,Jul 26 2019 19:17:42.683534000 MST,0.000862,1542,70.0,0.0,amazon
8303,Jul 26 2019 19:17:42.684641000 MST,0.001107,1707,70.0,0.0,amazon
8304,Jul 26 2019 19:17:42.685670000 MST,0.001029,1707,70.0,0.0,amazon
8305,Jul 26 2019 19:17:42.686547000 MST,0.000877,1707,70.0,0.0,amazon
8306,Jul 26 2019 19:17:42.687624000 MST,0.001077,1707,70.0,0.0,amazon
8307,Jul 26 2019 19:17:42.688714000 MST,0.00109,1707,70.0,0.0,amazon
8308,Jul 26 2019 19:17:42.689572000 MST,0.000858,1707,70.0,0.0,amazon
8309,Jul 26 2019 19:17:42.690624000 MST,0.001052,1707,70.0,0.0,amazon
8310,Jul 26 2019 19:17:42.691525000 MST,0.000901,1707,70.0,0.0,amazon
8311,Jul 26 2019 19:17:42.692614000 MST,0.001089,1707,70.0,0.0,amazon
8312,Jul 26 2019 19:17:42.693652000 MST,0.001038,1707,70.0,0.0,amazon
8313,Jul 26 2019 19:17:42.694527000 MST,0.000875,1707,70.0,0.0,amazon
8314,Jul 26 2019 19:17:42.695612000 MST,0.001085,1707,70.0,0.0,amazon
8315,Jul 26 2019 19:17:42.696697000 MST,0.001085,1707,70.0,0.0,amazon
8316,Jul 26 2019 19:17:42.697560000 MST,0.000863,1707,70.0,0.0,amazon
8317,Jul 26 2019 19:17:42.698609000 MST,0.001049,1707,70.0,0.0,amazon
8318,Jul 26 2019 19:17:42.699687000 MST,0.001078,1707,70.0,0.0,amazon
8319,Jul 26 2019 19:17:42.700612000 MST,0.000925,1707,70.0,0.0,amazon
8320,Jul 26 2019 19:17:42.701640000 MST,0.001028,1707,70.0,0.0,amazon
8321,Jul 26 2019 19:17:42.702517000 MST,0.000877,1707,70.0,0.0,amazon
8322,Jul 26 2019 19:17:42.703586000 MST,0.001069,1542,70.0,0.0,amazon
8323,Jul 26 2019 19:17:42.704666000 MST,0.00108,1707,70.0,0.0,amazon
8324,Jul 26 2019 19:17:42.705542000 MST,0.000876,1707,70.0,0.0,amazon
8325,Jul 26 2019 19:17:42.706591000 MST,0.001049,1707,70.0,0.0,amazon
8326,Jul 26 2019 19:17:42.707672000 MST,0.001081,1707,70.0,0.0,amazon
8327,Jul 26 2019 19:17:42.708578000 MST,0.000906,1707,70.0,0.0,amazon
8328,Jul 26 2019 19:17:42.709623000 MST,0.001045,1707,70.0,0.0,amazon
8329,Jul 26 2019 19:17:42.710671000 MST,0.001048,1707,70.0,0.0,amazon
8330,Jul 26 2019 19:17:42.711565000 MST,0.000894,1707,70.0,0.0,amazon
8331,Jul 26 2019 19:17:42.712660000 MST,0.001095,1707,70.0,0.0,amazon
8332,Jul 26 2019 19:17:42.713527000 MST,0.000867,1707,70.0,0.0,amazon
8333,Jul 26 2019 19:17:42.714572000 MST,0.001045,1707,70.0,0.0,amazon
8334,Jul 26 2019 19:17:42.715649000 MST,0.001077,1707,70.0,0.0,amazon
8335,Jul 26 2019 19:17:42.716542000 MST,0.000893,1707,70.0,0.0,amazon
8336,Jul 26 2019 19:17:42.717604000 MST,0.001062,1707,70.0,0.0,amazon
8337,Jul 26 2019 19:17:42.718649000 MST,0.001045,1707,70.0,0.0,amazon
8338,Jul 26 2019 19:17:42.748554000 MST,0.029905,72,70.0,1.0,amazon
8339,Jul 26 2019 19:17:42.749410000 MST,0.000856,72,70.0,1.0,amazon
8340,Jul 26 2019 19:17:42.751556000 MST,0.002146,72,70.0,1.0,amazon
8341,Jul 26 2019 19:17:42.752426000 MST,0.00087,72,70.0,1.0,amazon
8342,Jul 26 2019 19:17:42.754359000 MST,0.001933,72,70.0,1.0,amazon
8343,Jul 26 2019 19:17:42.756579000 MST,0.00222,128,70.0,1.0,amazon
8344,Jul 26 2019 19:17:42.759542000 MST,0.002963,72,70.0,1.0,amazon
8345,Jul 26 2019 19:17:42.760438000 MST,0.000896,72,70.0,1.0,amazon
8346,Jul 26 2019 19:17:42.762547000 MST,0.002109,72,70.0,1.0,amazon
8347,Jul 26 2019 19:17:42.763453000 MST,0.000906,72,70.0,1.0,amazon
8348,Jul 26 2019 19:17:42.765394000 MST,0.001941,72,70.0,1.0,amazon
8349,Jul 26 2019 19:17:42.766442000 MST,0.001048,72,70.0,1.0,amazon
8350,Jul 26 2019 19:17:42.768421000 MST,0.001979,72,70.0,1.0,amazon
8351,Jul 26 2019 19:17:42.769477000 MST,0.001056,72,70.0,1.0,amazon
8352,Jul 26 2019 19:17:42.771473000 MST,0.001996,548,70.0,0.0,amazon
8353,Jul 26 2019 19:17:42.771493000 MST,2e-05,72,70.0,1.0,amazon
8354,Jul 26 2019 19:17:42.772505000 MST,0.001012,72,70.0,1.0,amazon
8355,Jul 26 2019 19:17:42.773575000 MST,0.00107,72,70.0,1.0,amazon
8356,Jul 26 2019 19:17:42.775506000 MST,0.001931,72,70.0,1.0,amazon
8357,Jul 26 2019 19:17:42.777453000 MST,0.001947,72,70.0,1.0,amazon
8358,Jul 26 2019 19:17:42.780652000 MST,0.003199,1707,70.0,0.0,amazon
8359,Jul 26 2019 19:17:42.781708000 MST,0.001056,1707,70.0,0.0,amazon
8360,Jul 26 2019 19:17:42.782584000 MST,0.000876,1707,70.0,0.0,amazon
8361,Jul 26 2019 19:17:42.783652000 MST,0.001068,1542,70.0,0.0,amazon
8362,Jul 26 2019 19:17:42.784710000 MST,0.001058,1707,70.0,0.0,amazon
8363,Jul 26 2019 19:17:42.785613000 MST,0.000903,1707,70.0,0.0,amazon
8364,Jul 26 2019 19:17:42.786615000 MST,0.001002,1707,70.0,0.0,amazon
8365,Jul 26 2019 19:17:42.787553000 MST,0.000938,1707,70.0,0.0,amazon
8366,Jul 26 2019 19:17:42.788625000 MST,0.001072,1707,70.0,0.0,amazon
8367,Jul 26 2019 19:17:42.789697000 MST,0.001072,1707,70.0,0.0,amazon
8368,Jul 26 2019 19:17:42.790521000 MST,0.000824,1707,70.0,0.0,amazon
8369,Jul 26 2019 19:17:42.791645000 MST,0.001124,1707,70.0,0.0,amazon
8370,Jul 26 2019 19:17:42.792672000 MST,0.001027,1707,70.0,0.0,amazon
8371,Jul 26 2019 19:17:42.793583000 MST,0.000911,1707,70.0,0.0,amazon
8372,Jul 26 2019 19:17:42.794604000 MST,0.001021,1707,70.0,0.0,amazon
8373,Jul 26 2019 19:17:42.795712000 MST,0.001108,1707,70.0,0.0,amazon
8374,Jul 26 2019 19:17:42.796598000 MST,0.000886,1707,70.0,0.0,amazon
8375,Jul 26 2019 19:17:42.797678000 MST,0.00108,1707,70.0,0.0,amazon
8376,Jul 26 2019 19:17:42.798502000 MST,0.000824,1707,70.0,0.0,amazon
8377,Jul 26 2019 19:17:42.799600000 MST,0.001098,1707,70.0,0.0,amazon
8378,Jul 26 2019 19:17:42.800687000 MST,0.001087,1707,70.0,0.0,amazon
8379,Jul 26 2019 19:17:42.801546000 MST,0.000859,1707,70.0,0.0,amazon
8380,Jul 26 2019 19:17:42.802609000 MST,0.001063,1707,70.0,0.0,amazon
8381,Jul 26 2019 19:17:42.803665000 MST,0.001056,1542,70.0,0.0,amazon
8382,Jul 26 2019 19:17:42.804567000 MST,0.000902,1707,70.0,0.0,amazon
8383,Jul 26 2019 19:17:42.805634000 MST,0.001067,1707,70.0,0.0,amazon
8384,Jul 26 2019 19:17:42.806689000 MST,0.001055,1707,70.0,0.0,amazon
8385,Jul 26 2019 19:17:42.807580000 MST,0.000891,1707,70.0,0.0,amazon
8386,Jul 26 2019 19:17:42.808647000 MST,0.001067,1707,70.0,0.0,amazon
8387,Jul 26 2019 19:17:42.809535000 MST,0.000888,1707,70.0,0.0,amazon
8388,Jul 26 2019 19:17:42.810591000 MST,0.001056,1707,70.0,0.0,amazon
8389,Jul 26 2019 19:17:42.811667000 MST,0.001076,1707,70.0,0.0,amazon
8390,Jul 26 2019 19:17:42.812535000 MST,0.000868,1707,70.0,0.0,amazon
8391,Jul 26 2019 19:17:42.813623000 MST,0.001088,1707,70.0,0.0,amazon
8392,Jul 26 2019 19:17:42.814648000 MST,0.001025,1707,70.0,0.0,amazon
8393,Jul 26 2019 19:17:42.815569000 MST,0.000921,1707,70.0,0.0,amazon
8394,Jul 26 2019 19:17:42.816637000 MST,0.001068,1707,70.0,0.0,amazon
8395,Jul 26 2019 19:17:42.817703000 MST,0.001066,1707,70.0,0.0,amazon
8396,Jul 26 2019 19:17:42.818575000 MST,0.000872,1707,70.0,0.0,amazon
8397,Jul 26 2019 19:17:42.819652000 MST,0.001077,1707,70.0,0.0,amazon
8398,Jul 26 2019 19:17:42.820504000 MST,0.000852,1707,70.0,0.0,amazon
8399,Jul 26 2019 19:17:42.821607000 MST,0.001103,1707,70.0,0.0,amazon
8400,Jul 26 2019 19:17:42.822684000 MST,0.001077,1707,70.0,0.0,amazon
8401,Jul 26 2019 19:17:42.823520000 MST,0.000836,1542,70.0,0.0,amazon
8402,Jul 26 2019 19:17:42.824607000 MST,0.001087,1707,70.0,0.0,amazon
8403,Jul 26 2019 19:17:42.825773000 MST,0.001166,1707,70.0,0.0,amazon
8404,Jul 26 2019 19:17:42.826576000 MST,0.000803,1707,70.0,0.0,amazon
8405,Jul 26 2019 19:17:42.827637000 MST,0.001061,1707,70.0,0.0,amazon
8406,Jul 26 2019 19:17:42.828684000 MST,0.001047,1707,70.0,0.0,amazon
8407,Jul 26 2019 19:17:42.829573000 MST,0.000889,1707,70.0,0.0,amazon
8408,Jul 26 2019 19:17:42.830624000 MST,0.001051,1707,70.0,0.0,amazon
8409,Jul 26 2019 19:17:42.831517000 MST,0.000893,1707,70.0,0.0,amazon
8410,Jul 26 2019 19:17:42.832580000 MST,0.001063,1707,70.0,0.0,amazon
8411,Jul 26 2019 19:17:42.833660000 MST,0.00108,1707,70.0,0.0,amazon
8412,Jul 26 2019 19:17:42.834528000 MST,0.000868,1707,70.0,0.0,amazon
8413,Jul 26 2019 19:17:42.835637000 MST,0.001109,1707,70.0,0.0,amazon
8414,Jul 26 2019 19:17:42.836721000 MST,0.001084,1707,70.0,0.0,amazon
8415,Jul 26 2019 19:17:42.837577000 MST,0.000856,1707,70.0,0.0,amazon
8416,Jul 26 2019 19:17:42.838627000 MST,0.00105,1707,70.0,0.0,amazon
8417,Jul 26 2019 19:17:42.839704000 MST,0.001077,1707,70.0,0.0,amazon
8418,Jul 26 2019 19:17:42.840617000 MST,0.000913,1707,70.0,0.0,amazon
8419,Jul 26 2019 19:17:42.841630000 MST,0.001013,1707,70.0,0.0,amazon
8420,Jul 26 2019 19:17:42.842513000 MST,0.000883,1707,70.0,0.0,amazon
8421,Jul 26 2019 19:17:42.843571000 MST,0.001058,1542,70.0,0.0,amazon
8422,Jul 26 2019 19:17:42.844680000 MST,0.001109,1707,70.0,0.0,amazon
8423,Jul 26 2019 19:17:42.845524000 MST,0.000844,1707,70.0,0.0,amazon
8424,Jul 26 2019 19:17:42.846582000 MST,0.001058,1707,70.0,0.0,amazon
8425,Jul 26 2019 19:17:42.847656000 MST,0.001074,1707,70.0,0.0,amazon
8426,Jul 26 2019 19:17:42.848555000 MST,0.000899,1707,70.0,0.0,amazon
8427,Jul 26 2019 19:17:42.848592000 MST,3.7e-05,72,70.0,1.0,amazon
8428,Jul 26 2019 19:17:42.849623000 MST,0.001031,1707,70.0,0.0,amazon
8429,Jul 26 2019 19:17:42.849653000 MST,3e-05,72,70.0,1.0,amazon
8430,Jul 26 2019 19:17:42.850562000 MST,0.000909,72,70.0,1.0,amazon
8431,Jul 26 2019 19:17:42.852476000 MST,0.001914,72,70.0,1.0,amazon
8432,Jul 26 2019 19:17:42.854445000 MST,0.001969,72,70.0,1.0,amazon
8433,Jul 26 2019 19:17:42.856424000 MST,0.001979,72,70.0,1.0,amazon
8434,Jul 26 2019 19:17:42.858564000 MST,0.00214,72,70.0,1.0,amazon
8435,Jul 26 2019 19:17:42.859413000 MST,0.000849,72,70.0,1.0,amazon
8436,Jul 26 2019 19:17:42.860493000 MST,0.00108,72,70.0,1.0,amazon
8437,Jul 26 2019 19:17:42.862437000 MST,0.001944,72,70.0,1.0,amazon
8438,Jul 26 2019 19:17:42.863511000 MST,0.001074,72,70.0,1.0,amazon
8439,Jul 26 2019 19:17:42.865464000 MST,0.001953,72,70.0,1.0,amazon
8440,Jul 26 2019 19:17:42.867419000 MST,0.001955,72,70.0,1.0,amazon
8441,Jul 26 2019 19:17:42.868469000 MST,0.00105,72,70.0,1.0,amazon
8442,Jul 26 2019 19:17:42.870426000 MST,0.001957,72,70.0,1.0,amazon
8443,Jul 26 2019 19:17:42.871522000 MST,0.001096,548,70.0,0.0,amazon
8444,Jul 26 2019 19:17:42.871550000 MST,2.8e-05,72,70.0,1.0,amazon
8445,Jul 26 2019 19:17:42.873458000 MST,0.001908,72,70.0,1.0,amazon
8446,Jul 26 2019 19:17:42.875399000 MST,0.001941,72,70.0,1.0,amazon
8447,Jul 26 2019 19:17:42.876455000 MST,0.001056,72,70.0,1.0,amazon
8448,Jul 26 2019 19:17:42.878405000 MST,0.00195,72,70.0,1.0,amazon
8449,Jul 26 2019 19:17:42.879499000 MST,0.001094,72,70.0,1.0,amazon
8450,Jul 26 2019 19:17:42.880682000 MST,0.001183,1707,70.0,0.0,amazon
8451,Jul 26 2019 19:17:42.880697000 MST,1.5e-05,72,70.0,1.0,amazon
8452,Jul 26 2019 19:17:42.881557000 MST,0.00086,1707,70.0,0.0,amazon
8453,Jul 26 2019 19:17:42.882609000 MST,0.001052,1707,70.0,0.0,amazon
8454,Jul 26 2019 19:17:42.883683000 MST,0.001074,1542,70.0,0.0,amazon
8455,Jul 26 2019 19:17:42.883714000 MST,3.1e-05,72,70.0,1.0,amazon
8456,Jul 26 2019 19:17:42.884576000 MST,0.000862,1707,70.0,0.0,amazon
8457,Jul 26 2019 19:17:42.884606000 MST,3e-05,72,70.0,1.0,amazon
8458,Jul 26 2019 19:17:42.885642000 MST,0.001036,1707,70.0,0.0,amazon
8459,Jul 26 2019 19:17:42.886514000 MST,0.000872,1707,70.0,0.0,amazon
8460,Jul 26 2019 19:17:42.887592000 MST,0.001078,1707,70.0,0.0,amazon
8461,Jul 26 2019 19:17:42.887613000 MST,2.1e-05,128,70.0,1.0,amazon
8462,Jul 26 2019 19:17:42.888581000 MST,0.000968,790,70.0,0.0,amazon
8463,Jul 26 2019 19:17:42.889544000 MST,0.000963,1707,70.0,0.0,amazon
8464,Jul 26 2019 19:17:42.890597000 MST,0.001053,1707,70.0,0.0,amazon
8465,Jul 26 2019 19:17:42.890623000 MST,2.6e-05,72,70.0,1.0,amazon
8466,Jul 26 2019 19:17:42.891670000 MST,0.001047,1707,70.0,0.0,amazon
8467,Jul 26 2019 19:17:42.891696000 MST,2.6e-05,72,70.0,1.0,amazon
8468,Jul 26 2019 19:17:42.892562000 MST,0.000866,1707,70.0,0.0,amazon
8469,Jul 26 2019 19:17:42.893622000 MST,0.00106,1707,70.0,0.0,amazon
8470,Jul 26 2019 19:17:42.893642000 MST,2e-05,72,70.0,1.0,amazon
8471,Jul 26 2019 19:17:42.894669000 MST,0.001027,1707,70.0,0.0,amazon
8472,Jul 26 2019 19:17:42.895564000 MST,0.000895,1707,70.0,0.0,amazon
8473,Jul 26 2019 19:17:42.895607000 MST,4.3e-05,72,70.0,1.0,amazon
8474,Jul 26 2019 19:17:42.896486000 MST,0.000879,72,70.0,1.0,amazon
8475,Jul 26 2019 19:17:42.898461000 MST,0.001975,72,70.0,1.0,amazon
8476,Jul 26 2019 19:17:42.899537000 MST,0.001076,72,70.0,1.0,amazon
8477,Jul 26 2019 19:17:42.900397000 MST,0.00086,72,70.0,1.0,amazon
8478,Jul 26 2019 19:17:42.901479000 MST,0.001082,72,70.0,1.0,amazon
8479,Jul 26 2019 19:17:42.903449000 MST,0.00197,72,70.0,1.0,amazon
8480,Jul 26 2019 19:17:42.904491000 MST,0.001042,72,70.0,1.0,amazon
8481,Jul 26 2019 19:17:42.905537000 MST,0.001046,72,70.0,1.0,amazon
8482,Jul 26 2019 19:17:42.907509000 MST,0.001972,72,70.0,1.0,amazon
8483,Jul 26 2019 19:17:42.947412000 MST,0.039903,72,70.0,1.0,amazon
8484,Jul 26 2019 19:17:42.949598000 MST,0.002186,128,70.0,1.0,amazon
8485,Jul 26 2019 19:17:42.951505000 MST,0.001907,72,70.0,1.0,amazon
8486,Jul 26 2019 19:17:42.953490000 MST,0.001985,128,70.0,1.0,amazon
8487,Jul 26 2019 19:17:42.972423000 MST,0.018933,468,70.0,1.0,amazon
8488,Jul 26 2019 19:17:42.991466000 MST,0.019043,548,70.0,0.0,amazon
8489,Jul 26 2019 19:17:44.671558000 MST,1.680092,548,70.0,0.0,amazon
8490,Jul 26 2019 19:17:44.680393000 MST,0.008835,268,70.0,0.0,amazon
8491,Jul 26 2019 19:17:44.716386000 MST,0.035993,708,70.0,1.0,amazon
8492,Jul 26 2019 19:17:44.717468000 MST,0.001082,2784,70.0,1.0,amazon
8493,Jul 26 2019 19:17:44.718536000 MST,0.001068,3978,70.0,1.0,amazon
8494,Jul 26 2019 19:17:44.719409000 MST,0.000873,3978,70.0,1.0,amazon
8495,Jul 26 2019 19:17:44.720466000 MST,0.001057,2784,70.0,1.0,amazon
8496,Jul 26 2019 19:17:44.721550000 MST,0.001084,1398,70.0,1.0,amazon
8497,Jul 26 2019 19:17:44.722441000 MST,0.000891,1398,70.0,1.0,amazon
8498,Jul 26 2019 19:17:44.723511000 MST,0.00107,2784,70.0,1.0,amazon
8499,Jul 26 2019 19:17:44.724413000 MST,0.000902,1398,70.0,1.0,amazon
8500,Jul 26 2019 19:17:44.725490000 MST,0.001077,1398,70.0,1.0,amazon
8501,Jul 26 2019 19:17:44.727439000 MST,0.001949,3978,70.0,1.0,amazon
8502,Jul 26 2019 19:17:44.728496000 MST,0.001057,3978,70.0,1.0,amazon
8503,Jul 26 2019 19:17:44.729545000 MST,0.001049,3978,70.0,1.0,amazon
8504,Jul 26 2019 19:17:44.730446000 MST,0.000901,3978,70.0,1.0,amazon
8505,Jul 26 2019 19:17:44.731508000 MST,0.001062,3978,70.0,1.0,amazon
8506,Jul 26 2019 19:17:44.732592000 MST,0.001084,3978,70.0,1.0,amazon
8507,Jul 26 2019 19:17:44.733456000 MST,0.000864,3978,70.0,1.0,amazon
8508,Jul 26 2019 19:17:44.735407000 MST,0.001951,3978,70.0,1.0,amazon
8509,Jul 26 2019 19:17:44.736515000 MST,0.001108,3978,70.0,1.0,amazon
8510,Jul 26 2019 19:17:44.737607000 MST,0.001092,3978,70.0,1.0,amazon
8511,Jul 26 2019 19:17:44.738444000 MST,0.000837,3978,70.0,1.0,amazon
8512,Jul 26 2019 19:17:44.739537000 MST,0.001093,3978,70.0,1.0,amazon
8513,Jul 26 2019 19:17:44.740577000 MST,0.00104,3978,70.0,1.0,amazon
8514,Jul 26 2019 19:17:44.741450000 MST,0.000873,3978,70.0,1.0,amazon
8515,Jul 26 2019 19:17:44.742560000 MST,0.00111,3978,70.0,1.0,amazon
8516,Jul 26 2019 19:17:44.743589000 MST,0.001029,3557,70.0,1.0,amazon
8517,Jul 26 2019 19:17:44.744470000 MST,0.000881,3978,70.0,1.0,amazon
8518,Jul 26 2019 19:17:44.745559000 MST,0.001089,3978,70.0,1.0,amazon
8519,Jul 26 2019 19:17:44.746423000 MST,0.000864,3978,70.0,1.0,amazon
8520,Jul 26 2019 19:17:44.747467000 MST,0.001044,3978,70.0,1.0,amazon
8521,Jul 26 2019 19:17:44.748586000 MST,0.001119,3978,70.0,1.0,amazon
8522,Jul 26 2019 19:17:44.749451000 MST,0.000865,3978,70.0,1.0,amazon
8523,Jul 26 2019 19:17:44.750515000 MST,0.001064,3978,70.0,1.0,amazon
8524,Jul 26 2019 19:17:44.751605000 MST,0.00109,548,70.0,0.0,amazon
8525,Jul 26 2019 19:17:44.751653000 MST,4.8e-05,1923,70.0,1.0,amazon
8526,Jul 26 2019 19:17:44.752458000 MST,0.000805,2784,70.0,1.0,amazon
8527,Jul 26 2019 19:17:44.754583000 MST,0.002125,3978,70.0,1.0,amazon
8528,Jul 26 2019 19:17:44.755472000 MST,0.000889,3978,70.0,1.0,amazon
8529,Jul 26 2019 19:17:44.756569000 MST,0.001097,2784,70.0,1.0,amazon
8530,Jul 26 2019 19:17:44.757524000 MST,0.000955,1398,70.0,1.0,amazon
8531,Jul 26 2019 19:17:44.758478000 MST,0.000954,1398,70.0,1.0,amazon
8532,Jul 26 2019 19:17:44.759537000 MST,0.001059,2784,70.0,1.0,amazon
8533,Jul 26 2019 19:17:44.760477000 MST,0.00094,732,70.0,0.0,amazon
8534,Jul 26 2019 19:17:44.760517000 MST,4e-05,2784,70.0,1.0,amazon
8535,Jul 26 2019 19:17:44.762547000 MST,0.00203,2784,70.0,1.0,amazon
8536,Jul 26 2019 19:17:44.763463000 MST,0.000916,1398,70.0,1.0,amazon
8537,Jul 26 2019 19:17:44.764501000 MST,0.001038,3978,70.0,1.0,amazon
8538,Jul 26 2019 19:17:44.765419000 MST,0.000918,2592,70.0,1.0,amazon
8539,Jul 26 2019 19:17:44.766468000 MST,0.001049,2784,70.0,1.0,amazon
8540,Jul 26 2019 19:17:44.767514000 MST,0.001046,2784,70.0,1.0,amazon
8541,Jul 26 2019 19:17:44.768422000 MST,0.000908,1398,70.0,1.0,amazon
8542,Jul 26 2019 19:17:44.769456000 MST,0.001034,1398,70.0,1.0,amazon
8543,Jul 26 2019 19:17:44.770549000 MST,0.001093,2784,70.0,1.0,amazon
8544,Jul 26 2019 19:17:44.771462000 MST,0.000913,548,70.0,0.0,amazon
8545,Jul 26 2019 19:17:44.771484000 MST,2.2e-05,2784,70.0,1.0,amazon
8546,Jul 26 2019 19:17:44.773623000 MST,0.002139,2784,70.0,1.0,amazon
8547,Jul 26 2019 19:17:44.774471000 MST,0.000848,3978,70.0,1.0,amazon
8548,Jul 26 2019 19:17:44.775573000 MST,0.001102,2592,70.0,1.0,amazon
8549,Jul 26 2019 19:17:44.776402000 MST,0.000829,1398,70.0,1.0,amazon
8550,Jul 26 2019 19:17:44.777473000 MST,0.001071,2784,70.0,1.0,amazon
8551,Jul 26 2019 19:17:44.778584000 MST,0.001111,1398,70.0,1.0,amazon
8552,Jul 26 2019 19:17:44.779416000 MST,0.000832,1398,70.0,1.0,amazon
8553,Jul 26 2019 19:17:44.780435000 MST,0.001019,2784,70.0,1.0,amazon
8554,Jul 26 2019 19:17:44.781545000 MST,0.00111,1398,70.0,1.0,amazon
8555,Jul 26 2019 19:17:44.782454000 MST,0.000909,3978,70.0,1.0,amazon
8556,Jul 26 2019 19:17:44.783480000 MST,0.001026,2592,70.0,1.0,amazon
8557,Jul 26 2019 19:17:44.784551000 MST,0.001071,2784,70.0,1.0,amazon
8558,Jul 26 2019 19:17:44.785443000 MST,0.000892,2784,70.0,1.0,amazon
8559,Jul 26 2019 19:17:44.787396000 MST,0.001953,2784,70.0,1.0,amazon
8560,Jul 26 2019 19:17:44.788447000 MST,0.001051,2784,70.0,1.0,amazon
8561,Jul 26 2019 19:17:44.789521000 MST,0.001074,1398,70.0,1.0,amazon
8562,Jul 26 2019 19:17:44.790399000 MST,0.000878,764,70.0,1.0,amazon
8563,Jul 26 2019 19:17:44.791502000 MST,0.001103,548,70.0,0.0,amazon
8564,Jul 26 2019 19:17:44.800493000 MST,0.008991,43,70.0,0.0,amazon
8565,Jul 26 2019 19:17:44.809416000 MST,0.008923,300,70.0,0.0,amazon
8566,Jul 26 2019 19:17:44.818483000 MST,0.009067,588,70.0,0.0,amazon
8567,Jul 26 2019 19:17:46.651561000 MST,1.833078,548,70.0,0.0,amazon
8568,Jul 26 2019 19:17:46.696569000 MST,0.045008,708,70.0,1.0,amazon
8569,Jul 26 2019 19:17:46.697461000 MST,0.000892,2784,70.0,1.0,amazon
8570,Jul 26 2019 19:17:46.698463000 MST,0.001002,3978,70.0,1.0,amazon
8571,Jul 26 2019 19:17:46.699564000 MST,0.001101,3978,70.0,1.0,amazon
8572,Jul 26 2019 19:17:46.700432000 MST,0.000868,1398,70.0,1.0,amazon
8573,Jul 26 2019 19:17:46.701512000 MST,0.00108,1398,70.0,1.0,amazon
8574,Jul 26 2019 19:17:46.702369000 MST,0.000857,2784,70.0,1.0,amazon
8575,Jul 26 2019 19:17:46.703452000 MST,0.001083,2784,70.0,1.0,amazon
8576,Jul 26 2019 19:17:46.705417000 MST,0.001965,2784,70.0,1.0,amazon
8577,Jul 26 2019 19:17:46.707539000 MST,0.002122,2784,70.0,1.0,amazon
8578,Jul 26 2019 19:17:46.708428000 MST,0.000889,3978,70.0,1.0,amazon
8579,Jul 26 2019 19:17:46.709487000 MST,0.001059,3978,70.0,1.0,amazon
8580,Jul 26 2019 19:17:46.710555000 MST,0.001068,2784,70.0,1.0,amazon
8581,Jul 26 2019 19:17:46.711435000 MST,0.00088,1206,70.0,1.0,amazon
8582,Jul 26 2019 19:17:46.731549000 MST,0.020114,548,70.0,0.0,amazon
8583,Jul 26 2019 19:17:46.740611000 MST,0.009062,404,70.0,0.0,amazon
8584,Jul 26 2019 19:17:46.749483000 MST,0.008872,660,70.0,0.0,amazon
8585,Jul 26 2019 19:17:48.631479000 MST,1.881996,548,70.0,0.0,amazon
8586,Jul 26 2019 19:17:48.640487000 MST,0.009008,268,70.0,0.0,amazon
8587,Jul 26 2019 19:17:48.676453000 MST,0.035966,708,70.0,1.0,amazon
8588,Jul 26 2019 19:17:48.687469000 MST,0.011016,3557,70.0,1.0,amazon
8589,Jul 26 2019 19:17:48.688529000 MST,0.00106,3978,70.0,1.0,amazon
8590,Jul 26 2019 19:17:48.689424000 MST,0.000895,3978,70.0,1.0,amazon
8591,Jul 26 2019 19:17:48.690486000 MST,0.001062,3978,70.0,1.0,amazon
8592,Jul 26 2019 19:17:48.691367000 MST,0.000881,3978,70.0,1.0,amazon
8593,Jul 26 2019 19:17:48.692421000 MST,0.001054,3978,70.0,1.0,amazon
8594,Jul 26 2019 19:17:48.693496000 MST,0.001075,3978,70.0,1.0,amazon
8595,Jul 26 2019 19:17:48.694374000 MST,0.000878,3978,70.0,1.0,amazon
8596,Jul 26 2019 19:17:48.695477000 MST,0.001103,3978,70.0,1.0,amazon
8597,Jul 26 2019 19:17:48.696537000 MST,0.00106,3978,70.0,1.0,amazon
8598,Jul 26 2019 19:17:48.697447000 MST,0.00091,3557,70.0,1.0,amazon
8599,Jul 26 2019 19:17:48.698489000 MST,0.001042,3978,70.0,1.0,amazon
8600,Jul 26 2019 19:17:48.699567000 MST,0.001078,3978,70.0,1.0,amazon
8601,Jul 26 2019 19:17:48.700473000 MST,0.000906,3978,70.0,1.0,amazon
8602,Jul 26 2019 19:17:48.701559000 MST,0.001086,3978,70.0,1.0,amazon
8603,Jul 26 2019 19:17:48.702386000 MST,0.000827,3978,70.0,1.0,amazon
8604,Jul 26 2019 19:17:48.703562000 MST,0.001176,3557,70.0,1.0,amazon
8605,Jul 26 2019 19:17:48.704562000 MST,0.001,3978,70.0,1.0,amazon
8606,Jul 26 2019 19:17:48.705420000 MST,0.000858,3978,70.0,1.0,amazon
8607,Jul 26 2019 19:17:48.706464000 MST,0.001044,3197,70.0,1.0,amazon
8608,Jul 26 2019 19:17:48.707535000 MST,0.001071,3978,70.0,1.0,amazon
8609,Jul 26 2019 19:17:48.708417000 MST,0.000882,3978,70.0,1.0,amazon
