frame.number,frame.time,frame.time_delta,frame.cumulative,frame.len,mac-lte.rnti,mac-lte.direction,Application
304,Jul 26 2019 19:24:42.644165000 MST,0.000792,2.456072,708,70,0,amazon
305,Jul 26 2019 19:24:42.644171000 MST,6.00E-06,2.456078,64,70,1,amazon
306,Jul 26 2019 19:24:42.645276000 MST,0.001105,2.457183,708,70,0,amazon
307,Jul 26 2019 19:24:42.646298000 MST,0.001022,2.458205,708,70,0,amazon
308,Jul 26 2019 19:24:42.647185000 MST,0.000887,2.459092,708,70,0,amazon
309,Jul 26 2019 19:24:42.648249000 MST,0.001064,2.460156,708,70,0,amazon
310,Jul 26 2019 19:24:42.648260000 MST,1.10E-05,2.460167,72,70,1,amazon
311,Jul 26 2019 19:24:42.649150000 MST,0.00089,2.461057,708,70,0,amazon
312,Jul 26 2019 19:24:42.650256000 MST,0.001106,2.462163,708,70,0,amazon
313,Jul 26 2019 19:24:42.650281000 MST,2.50E-05,2.462188,64,70,1,amazon
314,Jul 26 2019 19:24:42.651327000 MST,0.001046,2.463234,708,70,0,amazon
315,Jul 26 2019 19:24:42.652061000 MST,0.000734,2.463968,72,70,1,amazon
316,Jul 26 2019 19:24:42.654262000 MST,0.002201,2.466169,120,70,1,amazon
317,Jul 26 2019 19:24:42.658115000 MST,0.003853,2.470022,64,70,1,amazon
318,Jul 26 2019 19:24:42.660066000 MST,0.001951,2.471973,100,70,0,amazon
319,Jul 26 2019 19:24:42.661121000 MST,0.001055,2.473028,64,70,1,amazon
320,Jul 26 2019 19:24:42.662215000 MST,0.001094,2.474122,72,70,1,amazon
321,Jul 26 2019 19:24:42.663073000 MST,0.000858,2.47498,64,70,1,amazon
322,Jul 26 2019 19:24:42.667182000 MST,0.004109,2.479089,64,70,1,amazon
323,Jul 26 2019 19:24:42.671104000 MST,0.003922,2.483011,64,70,1,amazon
324,Jul 26 2019 19:24:42.672193000 MST,0.001089,2.4841,72,70,1,amazon
325,Jul 26 2019 19:24:42.674090000 MST,0.001897,2.485997,64,70,1,amazon
326,Jul 26 2019 19:24:42.678179000 MST,0.004089,2.490086,64,70,1,amazon
327,Jul 26 2019 19:24:42.682101000 MST,0.003922,2.494008,64,70,1,amazon
328,Jul 26 2019 19:24:42.685117000 MST,0.003016,2.497024,64,70,1,amazon
329,Jul 26 2019 19:24:42.689179000 MST,0.004062,2.501086,64,70,1,amazon
330,Jul 26 2019 19:24:42.720259000 MST,0.03108,2.532166,468,70,1,amazon
331,Jul 26 2019 19:24:42.721092000 MST,0.000833,2.532999,452,70,1,amazon
332,Jul 26 2019 19:24:42.736174000 MST,0.015082,2.548081,388,70,1,amazon
333,Jul 26 2019 19:24:42.763249000 MST,0.027075,2.575156,548,70,0,amazon
334,Jul 26 2019 19:24:42.843289000 MST,0.08004,2.655196,420,70,0,amazon
335,Jul 26 2019 19:24:42.852339000 MST,0.00905,2.664246,708,70,0,amazon
336,Jul 26 2019 19:24:42.853204000 MST,0.000865,2.665111,708,70,0,amazon
337,Jul 26 2019 19:24:42.854265000 MST,0.001061,2.666172,708,70,0,amazon
338,Jul 26 2019 19:24:42.855173000 MST,0.000908,2.66708,636,70,0,amazon
339,Jul 26 2019 19:24:42.856212000 MST,0.001039,2.668119,708,70,0,amazon
340,Jul 26 2019 19:24:42.857276000 MST,0.001064,2.669183,708,70,0,amazon
341,Jul 26 2019 19:24:42.858162000 MST,0.000886,2.670069,708,70,0,amazon
342,Jul 26 2019 19:24:42.859227000 MST,0.001065,2.671134,708,70,0,amazon
343,Jul 26 2019 19:24:42.860288000 MST,0.001061,2.672195,708,70,0,amazon
344,Jul 26 2019 19:24:42.861184000 MST,0.000896,2.673091,708,70,0,amazon
345,Jul 26 2019 19:24:42.862242000 MST,0.001058,2.674149,886,70,0,amazon
346,Jul 26 2019 19:24:42.863307000 MST,0.001065,2.675214,886,70,0,amazon
347,Jul 26 2019 19:24:42.864193000 MST,0.000886,2.6761,886,70,0,amazon
348,Jul 26 2019 19:24:42.865299000 MST,0.001106,2.677206,886,70,0,amazon
349,Jul 26 2019 19:24:42.866150000 MST,0.000851,2.678057,886,70,0,amazon
350,Jul 26 2019 19:24:42.867226000 MST,0.001076,2.679133,886,70,0,amazon
351,Jul 26 2019 19:24:42.868301000 MST,0.001075,2.680208,886,70,0,amazon
352,Jul 26 2019 19:24:42.869184000 MST,0.000883,2.681091,886,70,0,amazon
353,Jul 26 2019 19:24:42.869214000 MST,3.00E-05,2.681121,708,70,1,amazon
354,Jul 26 2019 19:24:42.870240000 MST,0.001026,2.682147,886,70,0,amazon
355,Jul 26 2019 19:24:42.870284000 MST,4.40E-05,2.682191,108,70,1,amazon
356,Jul 26 2019 19:24:42.871295000 MST,0.001011,2.683202,886,70,0,amazon
357,Jul 26 2019 19:24:42.872193000 MST,0.000898,2.6841,886,70,0,amazon
358,Jul 26 2019 19:24:42.873268000 MST,0.001075,2.685175,886,70,0,amazon
359,Jul 26 2019 19:24:42.874333000 MST,0.001065,2.68624,886,70,0,amazon
360,Jul 26 2019 19:24:42.875228000 MST,0.000895,2.687135,790,70,0,amazon
361,Jul 26 2019 19:24:42.876276000 MST,0.001048,2.688183,886,70,0,amazon
362,Jul 26 2019 19:24:42.877152000 MST,0.000876,2.689059,886,70,0,amazon
363,Jul 26 2019 19:24:42.878226000 MST,0.001074,2.690133,886,70,0,amazon
364,Jul 26 2019 19:24:42.879300000 MST,0.001074,2.691207,886,70,0,amazon
365,Jul 26 2019 19:24:42.880163000 MST,0.000863,2.69207,886,70,0,amazon
366,Jul 26 2019 19:24:42.881240000 MST,0.001077,2.693147,886,70,0,amazon
367,Jul 26 2019 19:24:42.882305000 MST,0.001065,2.694212,886,70,0,amazon
368,Jul 26 2019 19:24:42.883193000 MST,0.000888,2.6951,886,70,0,amazon
369,Jul 26 2019 19:24:42.884256000 MST,0.001063,2.696163,886,70,0,amazon
370,Jul 26 2019 19:24:42.885351000 MST,0.001095,2.697258,886,70,0,amazon
371,Jul 26 2019 19:24:42.886199000 MST,0.000848,2.698106,886,70,0,amazon
372,Jul 26 2019 19:24:42.887273000 MST,0.001074,2.69918,886,70,0,amazon
373,Jul 26 2019 19:24:42.888149000 MST,0.000876,2.700056,886,70,0,amazon
374,Jul 26 2019 19:24:42.889231000 MST,0.001082,2.701138,886,70,0,amazon
375,Jul 26 2019 19:24:42.890289000 MST,0.001058,2.702196,886,70,0,amazon
376,Jul 26 2019 19:24:42.891167000 MST,0.000878,2.703074,886,70,0,amazon
377,Jul 26 2019 19:24:42.892241000 MST,0.001074,2.704148,886,70,0,amazon
378,Jul 26 2019 19:24:42.893294000 MST,0.001053,2.705201,886,70,0,amazon
379,Jul 26 2019 19:24:42.894183000 MST,0.000889,2.70609,886,70,0,amazon
380,Jul 26 2019 19:24:42.895275000 MST,0.001092,2.707182,790,70,0,amazon
381,Jul 26 2019 19:24:42.896312000 MST,0.001037,2.708219,886,70,0,amazon
382,Jul 26 2019 19:24:42.897209000 MST,0.000897,2.709116,886,70,0,amazon
383,Jul 26 2019 19:24:42.898262000 MST,0.001053,2.710169,886,70,0,amazon
384,Jul 26 2019 19:24:42.899160000 MST,0.000898,2.711067,886,70,0,amazon
385,Jul 26 2019 19:24:42.900226000 MST,0.001066,2.712133,886,70,0,amazon
386,Jul 26 2019 19:24:42.901280000 MST,0.001054,2.713187,886,70,0,amazon
387,Jul 26 2019 19:24:42.902166000 MST,0.000886,2.714073,886,70,0,amazon
388,Jul 26 2019 19:24:42.903306000 MST,0.00114,2.715213,1158,70,0,amazon
389,Jul 26 2019 19:24:42.904296000 MST,0.00099,2.716203,886,70,0,amazon
390,Jul 26 2019 19:24:42.905223000 MST,0.000927,2.71713,886,70,0,amazon
391,Jul 26 2019 19:24:42.906248000 MST,0.001025,2.718155,886,70,0,amazon
392,Jul 26 2019 19:24:42.907314000 MST,0.001066,2.719221,886,70,0,amazon
393,Jul 26 2019 19:24:42.908200000 MST,0.000886,2.720107,886,70,0,amazon
394,Jul 26 2019 19:24:42.909262000 MST,0.001062,2.721169,886,70,0,amazon
395,Jul 26 2019 19:24:42.910149000 MST,0.000887,2.722056,886,70,0,amazon
396,Jul 26 2019 19:24:42.911290000 MST,0.001141,2.723197,1158,70,0,amazon
397,Jul 26 2019 19:24:42.912278000 MST,0.000988,2.724185,886,70,0,amazon
398,Jul 26 2019 19:24:42.913166000 MST,0.000888,2.725073,886,70,0,amazon
399,Jul 26 2019 19:24:42.914230000 MST,0.001064,2.726137,886,70,0,amazon
400,Jul 26 2019 19:24:42.915369000 MST,0.001139,2.727276,1014,70,0,amazon
401,Jul 26 2019 19:24:42.916261000 MST,0.000892,2.728168,1158,70,0,amazon
402,Jul 26 2019 19:24:42.917256000 MST,0.000995,2.729163,886,70,0,amazon
403,Jul 26 2019 19:24:42.918135000 MST,0.000879,2.730042,886,70,0,amazon
404,Jul 26 2019 19:24:42.919275000 MST,0.00114,2.731182,1158,70,0,amazon
405,Jul 26 2019 19:24:42.919314000 MST,3.90E-05,2.731221,64,70,1,amazon
406,Jul 26 2019 19:24:42.920263000 MST,0.000949,2.73217,886,70,0,amazon
407,Jul 26 2019 19:24:42.921152000 MST,0.000889,2.733059,886,70,0,amazon
408,Jul 26 2019 19:24:42.922293000 MST,0.001141,2.7342,1158,70,0,amazon
409,Jul 26 2019 19:24:42.923356000 MST,0.001063,2.735263,1158,70,0,amazon
410,Jul 26 2019 19:24:42.923384000 MST,2.80E-05,2.735291,64,70,1,amazon
411,Jul 26 2019 19:24:42.924241000 MST,0.000857,2.736148,1158,70,0,amazon
412,Jul 26 2019 19:24:42.925278000 MST,0.001037,2.737185,886,70,0,amazon
413,Jul 26 2019 19:24:42.926377000 MST,0.001099,2.738284,1158,70,0,amazon
414,Jul 26 2019 19:24:42.926403000 MST,2.60E-05,2.73831,64,70,1,amazon
415,Jul 26 2019 19:24:42.927262000 MST,0.000859,2.739169,1158,70,0,amazon
416,Jul 26 2019 19:24:42.928323000 MST,0.001061,2.74023,1158,70,0,amazon
417,Jul 26 2019 19:24:42.929139000 MST,0.000816,2.741046,886,70,0,amazon
418,Jul 26 2019 19:24:42.930270000 MST,0.001131,2.742177,1158,70,0,amazon
419,Jul 26 2019 19:24:42.930299000 MST,2.90E-05,2.742206,64,70,1,amazon
420,Jul 26 2019 19:24:42.931340000 MST,0.001041,2.743247,1158,70,0,amazon
421,Jul 26 2019 19:24:42.932222000 MST,0.000882,2.744129,1158,70,0,amazon
422,Jul 26 2019 19:24:42.933218000 MST,0.000996,2.745125,886,70,0,amazon
423,Jul 26 2019 19:24:42.933246000 MST,2.80E-05,2.745153,64,70,1,amazon
424,Jul 26 2019 19:24:42.934353000 MST,0.001107,2.74626,1158,70,0,amazon
425,Jul 26 2019 19:24:42.935255000 MST,0.000902,2.747162,1014,70,0,amazon
426,Jul 26 2019 19:24:42.936306000 MST,0.001051,2.748213,1158,70,0,amazon
427,Jul 26 2019 19:24:42.936324000 MST,1.80E-05,2.748231,64,70,1,amazon
428,Jul 26 2019 19:24:42.937303000 MST,0.000979,2.74921,886,70,0,amazon
429,Jul 26 2019 19:24:42.938259000 MST,0.000956,2.750166,1158,70,0,amazon
430,Jul 26 2019 19:24:42.939326000 MST,0.001067,2.751233,1158,70,0,amazon
431,Jul 26 2019 19:24:42.939350000 MST,2.40E-05,2.751257,64,70,1,amazon
432,Jul 26 2019 19:24:42.940205000 MST,0.000855,2.752112,1158,70,0,amazon
433,Jul 26 2019 19:24:42.941204000 MST,0.000999,2.753111,886,70,0,amazon
434,Jul 26 2019 19:24:42.942195000 MST,0.000991,2.754102,64,70,1,amazon
435,Jul 26 2019 19:24:42.944150000 MST,0.001955,2.756057,120,70,1,amazon
436,Jul 26 2019 19:24:42.945231000 MST,0.001081,2.757138,128,70,1,amazon
437,Jul 26 2019 19:24:42.947167000 MST,0.001936,2.759074,64,70,1,amazon
438,Jul 26 2019 19:24:42.950180000 MST,0.003013,2.762087,64,70,1,amazon
439,Jul 26 2019 19:24:42.953219000 MST,0.003039,2.765126,64,70,1,amazon
440,Jul 26 2019 19:24:42.956204000 MST,0.002985,2.768111,64,70,1,amazon
441,Jul 26 2019 19:24:42.959220000 MST,0.003016,2.771127,64,70,1,amazon
442,Jul 26 2019 19:24:42.962061000 MST,0.002841,2.773968,64,70,1,amazon
443,Jul 26 2019 19:24:42.965101000 MST,0.00304,2.777008,64,70,1,amazon
444,Jul 26 2019 19:24:42.968094000 MST,0.002993,2.780001,64,70,1,amazon
445,Jul 26 2019 19:24:42.970248000 MST,0.002154,2.782155,64,70,1,amazon
446,Jul 26 2019 19:24:42.973088000 MST,0.00284,2.784995,64,70,1,amazon
447,Jul 26 2019 19:24:42.976105000 MST,0.003017,2.788012,64,70,1,amazon
448,Jul 26 2019 19:24:42.979082000 MST,0.002977,2.790989,64,70,1,amazon
449,Jul 26 2019 19:24:42.981344000 MST,0.002262,2.793251,64,70,1,amazon
450,Jul 26 2019 19:24:42.984100000 MST,0.002756,2.796007,64,70,1,amazon
451,Jul 26 2019 19:24:42.985141000 MST,0.001041,2.797048,764,70,1,amazon
452,Jul 26 2019 19:24:42.987090000 MST,0.001949,2.798997,64,70,1,amazon
453,Jul 26 2019 19:24:42.989324000 MST,0.002234,2.801231,64,70,1,amazon
454,Jul 26 2019 19:24:42.991247000 MST,0.001923,2.803154,64,70,1,amazon
455,Jul 26 2019 19:24:42.994178000 MST,0.002931,2.806085,64,70,1,amazon
456,Jul 26 2019 19:24:42.996130000 MST,0.001952,2.808037,64,70,1,amazon
457,Jul 26 2019 19:24:43.023168000 MST,0.027038,2.835075,548,70,0,amazon
458,Jul 26 2019 19:24:43.040132000 MST,0.016964,2.852039,388,70,1,amazon
459,Jul 26 2019 19:24:43.063260000 MST,0.023128,2.875167,548,70,0,amazon
460,Jul 26 2019 19:24:43.083144000 MST,0.019884,2.895051,548,70,0,amazon
461,Jul 26 2019 19:24:43.092222000 MST,0.009078,2.904129,886,70,0,amazon
462,Jul 26 2019 19:24:43.093265000 MST,0.001043,2.905172,886,70,0,amazon
463,Jul 26 2019 19:24:43.094153000 MST,0.000888,2.90606,886,70,0,amazon
464,Jul 26 2019 19:24:43.095239000 MST,0.001086,2.907146,790,70,0,amazon
465,Jul 26 2019 19:24:43.096277000 MST,0.001038,2.908184,886,70,0,amazon
466,Jul 26 2019 19:24:43.097165000 MST,0.000888,2.909072,886,70,0,amazon
467,Jul 26 2019 19:24:43.098226000 MST,0.001061,2.910133,886,70,0,amazon
468,Jul 26 2019 19:24:43.099290000 MST,0.001064,2.911197,886,70,0,amazon
469,Jul 26 2019 19:24:43.100252000 MST,0.000962,2.912159,1158,70,0,amazon
470,Jul 26 2019 19:24:43.101305000 MST,0.001053,2.913212,1158,70,0,amazon
471,Jul 26 2019 19:24:43.102381000 MST,0.001076,2.914288,1158,70,0,amazon
472,Jul 26 2019 19:24:43.103268000 MST,0.000887,2.915175,1158,70,0,amazon
473,Jul 26 2019 19:24:43.104312000 MST,0.001044,2.916219,1158,70,0,amazon
474,Jul 26 2019 19:24:43.105250000 MST,0.000938,2.917157,1158,70,0,amazon
475,Jul 26 2019 19:24:43.106283000 MST,0.001033,2.91819,1158,70,0,amazon
476,Jul 26 2019 19:24:43.107371000 MST,0.001088,2.919278,1158,70,0,amazon
477,Jul 26 2019 19:24:43.108247000 MST,0.000876,2.920154,1446,70,0,amazon
478,Jul 26 2019 19:24:43.109300000 MST,0.001053,2.921207,1158,70,0,amazon
479,Jul 26 2019 19:24:43.110370000 MST,0.00107,2.922277,1158,70,0,amazon
480,Jul 26 2019 19:24:43.111249000 MST,0.000879,2.923156,1158,70,0,amazon
481,Jul 26 2019 19:24:43.112313000 MST,0.001064,2.92422,1158,70,0,amazon
482,Jul 26 2019 19:24:43.113384000 MST,0.001071,2.925291,1158,70,0,amazon
483,Jul 26 2019 19:24:43.114264000 MST,0.00088,2.926171,1158,70,0,amazon
484,Jul 26 2019 19:24:43.115288000 MST,0.001024,2.927195,790,70,0,amazon
485,Jul 26 2019 19:24:43.116220000 MST,0.000932,2.928127,1158,70,0,amazon
486,Jul 26 2019 19:24:43.117284000 MST,0.001064,2.929191,1158,70,0,amazon
487,Jul 26 2019 19:24:43.118345000 MST,0.001061,2.930252,1158,70,0,amazon
488,Jul 26 2019 19:24:43.119232000 MST,0.000887,2.931139,1158,70,0,amazon
489,Jul 26 2019 19:24:43.120294000 MST,0.001062,2.932201,1158,70,0,amazon
490,Jul 26 2019 19:24:43.121365000 MST,0.001071,2.933272,1158,70,0,amazon
491,Jul 26 2019 19:24:43.122248000 MST,0.000883,2.934155,1158,70,0,amazon
492,Jul 26 2019 19:24:43.123315000 MST,0.001067,2.935222,1158,70,0,amazon
493,Jul 26 2019 19:24:43.124377000 MST,0.001062,2.936284,1158,70,0,amazon
494,Jul 26 2019 19:24:43.125278000 MST,0.000901,2.937185,1158,70,0,amazon
495,Jul 26 2019 19:24:43.126334000 MST,0.001056,2.938241,1158,70,0,amazon
496,Jul 26 2019 19:24:43.127209000 MST,0.000875,2.939116,1158,70,0,amazon
497,Jul 26 2019 19:24:43.128283000 MST,0.001074,2.94019,1158,70,0,amazon
498,Jul 26 2019 19:24:43.129351000 MST,0.001068,2.941258,1158,70,0,amazon
499,Jul 26 2019 19:24:43.130234000 MST,0.000883,2.942141,1158,70,0,amazon
500,Jul 26 2019 19:24:43.131300000 MST,0.001066,2.943207,1158,70,0,amazon
501,Jul 26 2019 19:24:43.132363000 MST,0.001063,2.94427,1158,70,0,amazon
502,Jul 26 2019 19:24:43.133252000 MST,0.000889,2.945159,1158,70,0,amazon
503,Jul 26 2019 19:24:43.134313000 MST,0.001061,2.94622,1158,70,0,amazon
504,Jul 26 2019 19:24:43.135381000 MST,0.001068,2.947288,1014,70,0,amazon
505,Jul 26 2019 19:24:43.136251000 MST,0.00087,2.948158,1158,70,0,amazon
506,Jul 26 2019 19:24:43.137331000 MST,0.00108,2.949238,1158,70,0,amazon
507,Jul 26 2019 19:24:43.138218000 MST,0.000887,2.950125,1158,70,0,amazon
508,Jul 26 2019 19:24:43.139287000 MST,0.001069,2.951194,1158,70,0,amazon
509,Jul 26 2019 19:24:43.140344000 MST,0.001057,2.952251,1158,70,0,amazon
510,Jul 26 2019 19:24:43.141220000 MST,0.000876,2.953127,1158,70,0,amazon
511,Jul 26 2019 19:24:43.142281000 MST,0.001061,2.954188,1158,70,0,amazon
512,Jul 26 2019 19:24:43.143361000 MST,0.00108,2.955268,1158,70,0,amazon
513,Jul 26 2019 19:24:43.144232000 MST,0.000871,2.956139,1158,70,0,amazon
514,Jul 26 2019 19:24:43.145348000 MST,0.001116,2.957255,1158,70,0,amazon
515,Jul 26 2019 19:24:43.146367000 MST,0.001019,2.958274,1158,70,0,amazon
516,Jul 26 2019 19:24:43.147268000 MST,0.000901,2.959175,1158,70,0,amazon
517,Jul 26 2019 19:24:43.148329000 MST,0.001061,2.960236,1158,70,0,amazon
518,Jul 26 2019 19:24:43.149219000 MST,0.00089,2.961126,1158,70,0,amazon
519,Jul 26 2019 19:24:43.150251000 MST,0.001032,2.962158,1158,70,0,amazon
520,Jul 26 2019 19:24:43.151346000 MST,0.001095,2.963253,1158,70,0,amazon
521,Jul 26 2019 19:24:43.152230000 MST,0.000884,2.964137,1158,70,0,amazon
522,Jul 26 2019 19:24:43.153285000 MST,0.001055,2.965192,1158,70,0,amazon
523,Jul 26 2019 19:24:43.154377000 MST,0.001092,2.966284,1158,70,0,amazon
524,Jul 26 2019 19:24:43.155241000 MST,0.000864,2.967148,1014,70,0,amazon
525,Jul 26 2019 19:24:43.156317000 MST,0.001076,2.968224,1158,70,0,amazon
526,Jul 26 2019 19:24:43.157358000 MST,0.001041,2.969265,1158,70,0,amazon
527,Jul 26 2019 19:24:43.158254000 MST,0.000896,2.970161,1158,70,0,amazon
528,Jul 26 2019 19:24:43.159331000 MST,0.001077,2.971238,1158,70,0,amazon
529,Jul 26 2019 19:24:43.159358000 MST,2.70E-05,2.971265,64,70,1,amazon
530,Jul 26 2019 19:24:43.160217000 MST,0.000859,2.972124,1158,70,0,amazon
531,Jul 26 2019 19:24:43.161283000 MST,0.001066,2.97319,1158,70,0,amazon
532,Jul 26 2019 19:24:43.162343000 MST,0.00106,2.97425,1158,70,0,amazon
533,Jul 26 2019 19:24:43.162370000 MST,2.70E-05,2.974277,64,70,1,amazon
534,Jul 26 2019 19:24:43.165246000 MST,0.002876,2.977153,64,70,1,amazon
535,Jul 26 2019 19:24:43.167203000 MST,0.001957,2.97911,64,70,1,amazon
536,Jul 26 2019 19:24:43.169143000 MST,0.00194,2.98105,64,70,1,amazon
537,Jul 26 2019 19:24:43.172144000 MST,0.003001,2.984051,64,70,1,amazon
538,Jul 26 2019 19:24:43.174127000 MST,0.001983,2.986034,64,70,1,amazon
539,Jul 26 2019 19:24:43.176215000 MST,0.002088,2.988122,64,70,1,amazon
540,Jul 26 2019 19:24:43.178194000 MST,0.001979,2.990101,64,70,1,amazon
541,Jul 26 2019 19:24:43.180156000 MST,0.001962,2.992063,64,70,1,amazon
542,Jul 26 2019 19:24:43.183238000 MST,0.003082,2.995145,548,70,0,amazon
543,Jul 26 2019 19:24:43.183260000 MST,2.20E-05,2.995167,64,70,1,amazon
544,Jul 26 2019 19:24:43.185125000 MST,0.001865,2.997032,64,70,1,amazon
545,Jul 26 2019 19:24:43.187217000 MST,0.002092,2.999124,64,70,1,amazon
546,Jul 26 2019 19:24:43.189169000 MST,0.001952,3.001076,64,70,1,amazon
547,Jul 26 2019 19:24:43.191147000 MST,0.001978,3.003054,64,70,1,amazon
548,Jul 26 2019 19:24:43.192239000 MST,0.001092,3.004146,144,70,0,amazon
549,Jul 26 2019 19:24:43.194135000 MST,0.001896,3.006042,64,70,1,amazon
550,Jul 26 2019 19:24:43.196089000 MST,0.001954,3.007996,64,70,1,amazon
551,Jul 26 2019 19:24:43.198187000 MST,0.002098,3.010094,64,70,1,amazon
552,Jul 26 2019 19:24:43.200299000 MST,0.002112,3.012206,64,70,1,amazon
553,Jul 26 2019 19:24:43.203188000 MST,0.002889,3.015095,64,70,1,amazon
554,Jul 26 2019 19:24:43.205165000 MST,0.001977,3.017072,64,70,1,amazon
555,Jul 26 2019 19:24:43.207102000 MST,0.001937,3.019009,64,70,1,amazon
556,Jul 26 2019 19:24:43.209243000 MST,0.002141,3.02115,64,70,1,amazon
557,Jul 26 2019 19:24:43.211203000 MST,0.00196,3.02311,64,70,1,amazon
558,Jul 26 2019 19:24:43.214319000 MST,0.003116,3.026226,64,70,1,amazon
559,Jul 26 2019 19:24:43.216169000 MST,0.00185,3.028076,64,70,1,amazon
560,Jul 26 2019 19:24:43.218092000 MST,0.001923,3.029999,64,70,1,amazon
561,Jul 26 2019 19:24:43.220240000 MST,0.002148,3.032147,64,70,1,amazon
562,Jul 26 2019 19:24:43.308252000 MST,0.088012,3.120159,64,70,1,amazon
563,Jul 26 2019 19:24:43.310178000 MST,0.001926,3.122085,388,70,1,amazon
564,Jul 26 2019 19:24:43.343273000 MST,0.033095,3.15518,268,70,0,amazon
565,Jul 26 2019 19:24:43.403308000 MST,0.060035,3.215215,548,70,0,amazon
566,Jul 26 2019 19:24:43.412358000 MST,0.00905,3.224265,708,70,0,amazon
567,Jul 26 2019 19:24:43.413217000 MST,0.000859,3.225124,708,70,0,amazon
568,Jul 26 2019 19:24:43.414307000 MST,0.00109,3.226214,708,70,0,amazon
569,Jul 26 2019 19:24:43.415366000 MST,0.001059,3.227273,636,70,0,amazon
570,Jul 26 2019 19:24:43.416233000 MST,0.000867,3.22814,708,70,0,amazon
571,Jul 26 2019 19:24:43.417319000 MST,0.001086,3.229226,708,70,0,amazon
572,Jul 26 2019 19:24:43.418335000 MST,0.001016,3.230242,708,70,0,amazon
573,Jul 26 2019 19:24:43.419216000 MST,0.000881,3.231123,708,70,0,amazon
574,Jul 26 2019 19:24:43.420331000 MST,0.001115,3.232238,886,70,0,amazon
575,Jul 26 2019 19:24:43.421201000 MST,0.00087,3.233108,886,70,0,amazon
576,Jul 26 2019 19:24:43.422264000 MST,0.001063,3.234171,886,70,0,amazon
577,Jul 26 2019 19:24:43.423355000 MST,0.001091,3.235262,1158,70,0,amazon
578,Jul 26 2019 19:24:43.424286000 MST,0.000931,3.236193,1158,70,0,amazon
579,Jul 26 2019 19:24:43.425425000 MST,0.001139,3.237332,1158,70,0,amazon
580,Jul 26 2019 19:24:43.426393000 MST,0.000968,3.2383,1158,70,0,amazon
581,Jul 26 2019 19:24:43.427327000 MST,0.000934,3.239234,1158,70,0,amazon
582,Jul 26 2019 19:24:43.428322000 MST,0.000995,3.240229,1158,70,0,amazon
583,Jul 26 2019 19:24:43.429209000 MST,0.000887,3.241116,1158,70,0,amazon
584,Jul 26 2019 19:24:43.430314000 MST,0.001105,3.242221,1158,70,0,amazon
585,Jul 26 2019 19:24:43.431377000 MST,0.001063,3.243284,1158,70,0,amazon
586,Jul 26 2019 19:24:43.432278000 MST,0.000901,3.244185,1158,70,0,amazon
587,Jul 26 2019 19:24:43.433355000 MST,0.001077,3.245262,1158,70,0,amazon
588,Jul 26 2019 19:24:43.434360000 MST,0.001005,3.246267,1158,70,0,amazon
589,Jul 26 2019 19:24:43.435297000 MST,0.000937,3.247204,1014,70,0,amazon
590,Jul 26 2019 19:24:43.436347000 MST,0.00105,3.248254,1158,70,0,amazon
591,Jul 26 2019 19:24:43.437438000 MST,0.001091,3.249345,1158,70,0,amazon
592,Jul 26 2019 19:24:43.438253000 MST,0.000815,3.25016,1158,70,0,amazon
593,Jul 26 2019 19:24:43.439326000 MST,0.001073,3.251233,1158,70,0,amazon
594,Jul 26 2019 19:24:43.440214000 MST,0.000888,3.252121,1158,70,0,amazon
595,Jul 26 2019 19:24:43.441272000 MST,0.001058,3.253179,1158,70,0,amazon
596,Jul 26 2019 19:24:43.442339000 MST,0.001067,3.254246,1158,70,0,amazon
597,Jul 26 2019 19:24:43.443228000 MST,0.000889,3.255135,1158,70,0,amazon
598,Jul 26 2019 19:24:43.444287000 MST,0.001059,3.256194,1158,70,0,amazon
599,Jul 26 2019 19:24:43.445383000 MST,0.001096,3.25729,1158,70,0,amazon
600,Jul 26 2019 19:24:43.446238000 MST,0.000855,3.258145,1158,70,0,amazon
601,Jul 26 2019 19:24:43.447304000 MST,0.001066,3.259211,1158,70,0,amazon
602,Jul 26 2019 19:24:43.448365000 MST,0.001061,3.260272,1158,70,0,amazon
603,Jul 26 2019 19:24:43.449257000 MST,0.000892,3.261164,1158,70,0,amazon
604,Jul 26 2019 19:24:43.450316000 MST,0.001059,3.262223,1158,70,0,amazon
605,Jul 26 2019 19:24:43.451205000 MST,0.000889,3.263112,1158,70,0,amazon
606,Jul 26 2019 19:24:43.452265000 MST,0.00106,3.264172,1158,70,0,amazon
607,Jul 26 2019 19:24:43.453333000 MST,0.001068,3.26524,1158,70,0,amazon
608,Jul 26 2019 19:24:43.454221000 MST,0.000888,3.266128,1158,70,0,amazon
609,Jul 26 2019 19:24:43.455252000 MST,0.001031,3.267159,1014,70,0,amazon
610,Jul 26 2019 19:24:43.456374000 MST,0.001122,3.268281,1158,70,0,amazon
611,Jul 26 2019 19:24:43.457271000 MST,0.000897,3.269178,1158,70,0,amazon
612,Jul 26 2019 19:24:43.458329000 MST,0.001058,3.270236,1158,70,0,amazon
613,Jul 26 2019 19:24:43.459392000 MST,0.001063,3.271299,1158,70,0,amazon
614,Jul 26 2019 19:24:43.460275000 MST,0.000883,3.272182,1158,70,0,amazon
615,Jul 26 2019 19:24:43.461322000 MST,0.001047,3.273229,1158,70,0,amazon
616,Jul 26 2019 19:24:43.462196000 MST,0.000874,3.274103,1158,70,0,amazon
